model,model_type,calibration_method,train_seasons,test_seasons,feature_set,prediction_context_mode,n_features,features,train_rows,test_rows,accuracy,roc_auc,brier_score,log_loss,precision,recall,f1,expected_calibration_error,bin_index,bin_lower,bin_upper,bin_count,mean_predicted_probability,observed_win_rate,calibration_gap
Random Forest,Random Forest,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6566265060240963,0.6917216117216117,0.22456005034707507,0.6403081084080127,0.6847826086956522,0.6923076923076923,0.6885245901639344,0.0901239694505614,5,0.4,0.5,19,0.4614310931049601,0.2631578947368421,0.19827319836811802
Random Forest,Random Forest,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6566265060240963,0.6917216117216117,0.22456005034707507,0.6403081084080127,0.6847826086956522,0.6923076923076923,0.6885245901639344,0.0901239694505614,6,0.5,0.6000000000000001,6,0.5189961400668323,0.6666666666666666,0.14767052659983437
Random Forest,Random Forest,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6566265060240963,0.6917216117216117,0.22456005034707507,0.6403081084080127,0.6847826086956522,0.6923076923076923,0.6885245901639344,0.0901239694505614,7,0.6000000000000001,0.7000000000000001,34,0.6493785980644764,0.5882352941176471,0.06114330394682932
Random Forest,Random Forest,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6566265060240963,0.6917216117216117,0.22456005034707507,0.6403081084080127,0.6847826086956522,0.6923076923076923,0.6885245901639344,0.0901239694505614,8,0.7000000000000001,0.8,23,0.7505070423529496,0.6521739130434783,0.09833312930947136
Random Forest,Random Forest,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6566265060240963,0.6917216117216117,0.22456005034707507,0.6403081084080127,0.6847826086956522,0.6923076923076923,0.6885245901639344,0.0901239694505614,9,0.8,0.9,27,0.833855005898406,0.8148148148148148,0.01904019108359123
Random Forest,Random Forest,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6566265060240963,0.6917216117216117,0.22456005034707507,0.6403081084080127,0.6847826086956522,0.6923076923076923,0.6885245901639344,0.0901239694505614,10,0.9,1.0,2,0.9009156213940798,1.0,0.09908437860592023
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,1,0.0,0.1,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,2,0.1,0.2,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,3,0.2,0.30000000000000004,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,4,0.30000000000000004,0.4,3,0.3966013885791167,0.6666666666666666,0.27006527808754993
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,5,0.4,0.5,57,0.4654498260529606,0.3508771929824561,0.11457263307050447
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,6,0.5,0.6000000000000001,49,0.5567506584986104,0.5102040816326531,0.04654657686595731
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,7,0.6000000000000001,0.7000000000000001,57,0.6498398823586286,0.7719298245614035,0.12208994220277491
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,8,0.7000000000000001,0.8,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,9,0.8,0.9,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,10,0.9,1.0,0,,,
